player_id,ncaa_id,team,position,jersey,division,primary_position,secondary_position,position_clean,redshirt,season,team_state,conference
7758,150,Coe,Forward,44,III,FORWARD,,FORWARD,0,2022-23,IA,American Rivers
6401,151,Colby,G,0,III,GUARD,,GUARD,0,2022-23,ME,NESCAC
6395,151,Colby,G,2,III,GUARD,,GUARD,0,2022-23,ME,NESCAC
6394,151,Colby,G,4,III,GUARD,,GUARD,0,2022-23,ME,NESCAC
6402,151,Colby,G,5,III,GUARD,,GUARD,0,2022-23,ME,NESCAC
6398,151,Colby,F,10,III,FORWARD,,FORWARD,0,2022-23,ME,NESCAC
6403,151,Colby,G,11,III,GUARD,,GUARD,0,2022-23,ME,NESCAC
6396,151,Colby,F,12,III,FORWARD,,FORWARD,0,2022-23,ME,NESCAC
6399,151,Colby,G/F,15,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,ME,NESCAC
6400,151,Colby,G/F,20,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,ME,NESCAC
6404,151,Colby,G,21,III,GUARD,,GUARD,0,2022-23,ME,NESCAC
6405,151,Colby,G,23,III,GUARD,,GUARD,0,2022-23,ME,NESCAC
6397,151,Colby,G/F,24,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,ME,NESCAC
6406,151,Colby,F,25,III,FORWARD,,FORWARD,0,2022-23,ME,NESCAC
6488,151,Colby,F,33,III,FORWARD,,FORWARD,0,2022-23,ME,NESCAC
6770,154,Colorado Col.,Guard,0,III,GUARD,,GUARD,0,2022-23,CO,SCAC
6774,154,Colorado Col.,Guard,3,III,GUARD,,GUARD,0,2022-23,CO,SCAC
6778,154,Colorado Col.,Forward,4,III,FORWARD,,FORWARD,0,2022-23,CO,SCAC
6772,154,Colorado Col.,Forward,10,III,FORWARD,,FORWARD,0,2022-23,CO,SCAC
6777,154,Colorado Col.,Guard,11,III,GUARD,,GUARD,0,2022-23,CO,SCAC
6776,154,Colorado Col.,Guard,12,III,GUARD,,GUARD,0,2022-23,CO,SCAC
6768,154,Colorado Col.,Forward,14,III,FORWARD,,FORWARD,0,2022-23,CO,SCAC
6779,154,Colorado Col.,,21,III,,,,0,2022-23,CO,SCAC
6766,154,Colorado Col.,Guard/Forward,22,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,CO,SCAC
6764,154,Colorado Col.,Guard,23,III,GUARD,,GUARD,0,2022-23,CO,SCAC
6773,154,Colorado Col.,Guard,24,III,GUARD,,GUARD,0,2022-23,CO,SCAC
6769,154,Colorado Col.,Guard,25,III,GUARD,,GUARD,0,2022-23,CO,SCAC
6775,154,Colorado Col.,Forward/Center,30,III,FORWARD,CENTER,FORWARD/CENTER,0,2022-23,CO,SCAC
6767,154,Colorado Col.,Forward,33,III,FORWARD,,FORWARD,0,2022-23,CO,SCAC
6765,154,Colorado Col.,Guard,34,III,GUARD,,GUARD,0,2022-23,CO,SCAC
6780,154,Colorado Col.,Forward,35,III,FORWARD,,FORWARD,0,2022-23,CO,SCAC
6771,154,Colorado Col.,Forward,44,III,FORWARD,,FORWARD,0,2022-23,CO,SCAC
3853,15882,Rosemont,PG,1,III,GUARD,,GUARD,0,2022-23,PA,CSAC
3854,15882,Rosemont,PG,2,III,GUARD,,GUARD,0,2022-23,PA,CSAC
3849,15882,Rosemont,F/G,4,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,PA,CSAC
3848,15882,Rosemont,SG,5,III,GUARD,,GUARD,0,2022-23,PA,CSAC
3850,15882,Rosemont,G,11,III,GUARD,,GUARD,0,2022-23,PA,CSAC
3855,15882,Rosemont,G,12,III,GUARD,,GUARD,0,2022-23,PA,CSAC
3844,15882,Rosemont,G,13,III,GUARD,,GUARD,0,2022-23,PA,CSAC
3856,15882,Rosemont,G,14,III,GUARD,,GUARD,0,2022-23,PA,CSAC
3858,15882,Rosemont,G,15,III,GUARD,,GUARD,0,2022-23,PA,CSAC
3847,15882,Rosemont,C,21,III,CENTER,,CENTER,0,2022-23,PA,CSAC
3851,15882,Rosemont,F/C,22,III,FORWARD,CENTER,FORWARD/CENTER,0,2022-23,PA,CSAC
3843,15882,Rosemont,PG/SG/SF,24,III,,,,0,2022-23,PA,CSAC
3845,15882,Rosemont,C,25,III,CENTER,,CENTER,0,2022-23,PA,CSAC
3852,15882,Rosemont,C/PF,42,III,,,,0,2022-23,PA,CSAC
7952,16,Albright,Guard,1,III,GUARD,,GUARD,0,2022-23,PA,MAC Commonwealth
7957,16,Albright,Guard,2,III,GUARD,,GUARD,0,2022-23,PA,MAC Commonwealth
7954,16,Albright,Guard,3,III,GUARD,,GUARD,0,2022-23,PA,MAC Commonwealth
7960,16,Albright,Guard/Forward,5,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,PA,MAC Commonwealth
7958,16,Albright,Guard,10,III,GUARD,,GUARD,0,2022-23,PA,MAC Commonwealth
7950,16,Albright,Forward,12,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Commonwealth
7959,16,Albright,Guard,13,III,GUARD,,GUARD,0,2022-23,PA,MAC Commonwealth
7964,16,Albright,Guard,14,III,GUARD,,GUARD,0,2022-23,PA,MAC Commonwealth
7963,16,Albright,Guard,20,III,GUARD,,GUARD,0,2022-23,PA,MAC Commonwealth
7955,16,Albright,Center,22,III,CENTER,,CENTER,0,2022-23,PA,MAC Commonwealth
7961,16,Albright,Forward,23,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Commonwealth
7953,16,Albright,Guard,24,III,GUARD,,GUARD,0,2022-23,PA,MAC Commonwealth
7956,16,Albright,Forward,33,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Commonwealth
7962,16,Albright,Guard,44,III,GUARD,,GUARD,0,2022-23,PA,MAC Commonwealth
8233,160,Concordia Chicago,Guard,0,III,GUARD,,GUARD,0,2022-23,IL,NACC
8236,160,Concordia Chicago,Guard,1,III,GUARD,,GUARD,0,2022-23,IL,NACC
8218,160,Concordia Chicago,Guard,2,III,GUARD,,GUARD,0,2022-23,IL,NACC
8232,160,Concordia Chicago,Guard,3,III,GUARD,,GUARD,0,2022-23,IL,NACC
8217,160,Concordia Chicago,Guard,4,III,GUARD,,GUARD,0,2022-23,IL,NACC
8214,160,Concordia Chicago,Guard,5,III,GUARD,,GUARD,0,2022-23,IL,NACC
8482,160,Concordia Chicago,Guard,10,III,GUARD,,GUARD,0,2022-23,IL,NACC
8234,160,Concordia Chicago,Guard,11,III,GUARD,,GUARD,0,2022-23,IL,NACC
8228,160,Concordia Chicago,Guard,12,III,GUARD,,GUARD,0,2022-23,IL,NACC
8229,160,Concordia Chicago,Guard,13,III,GUARD,,GUARD,0,2022-23,IL,NACC
8222,160,Concordia Chicago,Guard,14,III,GUARD,,GUARD,0,2022-23,IL,NACC
8225,160,Concordia Chicago,Guard,20,III,GUARD,,GUARD,0,2022-23,IL,NACC
8235,160,Concordia Chicago,Guard,21,III,GUARD,,GUARD,0,2022-23,IL,NACC
8224,160,Concordia Chicago,Guard,23,III,GUARD,,GUARD,0,2022-23,IL,NACC
8219,160,Concordia Chicago,Forward,24,III,FORWARD,,FORWARD,0,2022-23,IL,NACC
8231,160,Concordia Chicago,Forward,25,III,FORWARD,,FORWARD,0,2022-23,IL,NACC
8223,160,Concordia Chicago,Forward,30,III,FORWARD,,FORWARD,0,2022-23,IL,NACC
8216,160,Concordia Chicago,Forward,31,III,FORWARD,,FORWARD,0,2022-23,IL,NACC
8237,160,Concordia Chicago,Guard,32,III,GUARD,,GUARD,0,2022-23,IL,NACC
8230,160,Concordia Chicago,Forward,45,III,FORWARD,,FORWARD,0,2022-23,IL,NACC
14399,16142,Misericordia,Guard,2,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
14398,16142,Misericordia,Guard,3,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
14407,16142,Misericordia,Guard,4,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
14402,16142,Misericordia,Guard,10,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
14397,16142,Misericordia,Guard,11,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
14406,16142,Misericordia,Forward,12,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Freedom
14404,16142,Misericordia,Guard,15,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
14396,16142,Misericordia,Guard/Forward,22,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,PA,MAC Freedom
14401,16142,Misericordia,Guard,23,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
14400,16142,Misericordia,Guard,24,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
14393,16142,Misericordia,Forward,25,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Freedom
14405,16142,Misericordia,Forward,30,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Freedom
14403,16142,Misericordia,Forward,33,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Freedom
14395,16142,Misericordia,Guard,43,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
14394,16142,Misericordia,Guard,45,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
6092,163,Connecticut Col.,G,1,III,GUARD,,GUARD,0,2022-23,CT,NESCAC
6097,163,Connecticut Col.,G,2,III,GUARD,,GUARD,0,2022-23,CT,NESCAC
6090,163,Connecticut Col.,G,3,III,GUARD,,GUARD,0,2022-23,CT,NESCAC
6098,163,Connecticut Col.,G,4,III,GUARD,,GUARD,0,2022-23,CT,NESCAC
6099,163,Connecticut Col.,G,5,III,GUARD,,GUARD,0,2022-23,CT,NESCAC
6100,163,Connecticut Col.,F,10,III,FORWARD,,FORWARD,0,2022-23,CT,NESCAC
6101,163,Connecticut Col.,F,11,III,FORWARD,,FORWARD,0,2022-23,CT,NESCAC
6095,163,Connecticut Col.,G/F,12,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,CT,NESCAC
6093,163,Connecticut Col.,G,13,III,GUARD,,GUARD,0,2022-23,CT,NESCAC
6091,163,Connecticut Col.,G,14,III,GUARD,,GUARD,0,2022-23,CT,NESCAC
6094,163,Connecticut Col.,F,15,III,FORWARD,,FORWARD,0,2022-23,CT,NESCAC
6102,163,Connecticut Col.,G,20,III,GUARD,,GUARD,0,2022-23,CT,NESCAC
6103,163,Connecticut Col.,F/C,21,III,FORWARD,CENTER,FORWARD/CENTER,0,2022-23,CT,NESCAC
6104,163,Connecticut Col.,F,22,III,FORWARD,,FORWARD,0,2022-23,CT,NESCAC
6096,163,Connecticut Col.,G/F,23,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,CT,NESCAC
6189,163,Connecticut Col.,G,25,III,GUARD,,GUARD,0,2022-23,CT,NESCAC
5155,166,Cornell College,G,5,III,GUARD,,GUARD,0,2022-23,IA,MWC
5165,166,Cornell College,G,10,III,GUARD,,GUARD,0,2022-23,IA,MWC
5162,166,Cornell College,G,11,III,GUARD,,GUARD,0,2022-23,IA,MWC
5153,166,Cornell College,G,12,III,GUARD,,GUARD,0,2022-23,IA,MWC
5151,166,Cornell College,G,14,III,GUARD,,GUARD,0,2022-23,IA,MWC
5169,166,Cornell College,G,15,III,GUARD,,GUARD,0,2022-23,IA,MWC
5157,166,Cornell College,G,22,III,GUARD,,GUARD,0,2022-23,IA,MWC
5152,166,Cornell College,G,23,III,GUARD,,GUARD,0,2022-23,IA,MWC
5149,166,Cornell College,F,25,III,FORWARD,,FORWARD,0,2022-23,IA,MWC
5166,166,Cornell College,G,32,III,GUARD,,GUARD,0,2022-23,IA,MWC
5156,166,Cornell College,G,33,III,GUARD,,GUARD,0,2022-23,IA,MWC
5158,166,Cornell College,F,34,III,FORWARD,,FORWARD,0,2022-23,IA,MWC
5167,166,Cornell College,G,40,III,GUARD,,GUARD,0,2022-23,IA,MWC
5150,166,Cornell College,F,42,III,FORWARD,,FORWARD,0,2022-23,IA,MWC
5159,166,Cornell College,C,44,III,CENTER,,CENTER,0,2022-23,IA,MWC
5154,166,Cornell College,G,50,III,GUARD,,GUARD,0,2022-23,IA,MWC
5170,166,Cornell College,F,51,III,FORWARD,,FORWARD,0,2022-23,IA,MWC
5164,166,Cornell College,F,55,III,FORWARD,,FORWARD,0,2022-23,IA,MWC
3017,17094,William Peace,G,0,III,GUARD,,GUARD,0,2022-23,NC,USA South
3016,17094,William Peace,G,1,III,GUARD,,GUARD,0,2022-23,NC,USA South
3021,17094,William Peace,G,3,III,GUARD,,GUARD,0,2022-23,NC,USA South
3202,17094,William Peace,G,5,III,GUARD,,GUARD,0,2022-23,NC,USA South
3018,17094,William Peace,G,11,III,GUARD,,GUARD,0,2022-23,NC,USA South
3015,17094,William Peace,G,15,III,GUARD,,GUARD,0,2022-23,NC,USA South
3019,17094,William Peace,PF,20,III,FORWARD,,FORWARD,0,2022-23,NC,USA South
3013,17094,William Peace,G,21,III,GUARD,,GUARD,0,2022-23,NC,USA South
3020,17094,William Peace,G,30,III,GUARD,,GUARD,0,2022-23,NC,USA South
8383,179,Delaware Valley,G,5,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
8384,179,Delaware Valley,G,10,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
8385,179,Delaware Valley,FWD,11,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Freedom
8376,179,Delaware Valley,G,12,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
8389,179,Delaware Valley,G,13,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
8387,179,Delaware Valley,G,14,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
8388,179,Delaware Valley,G,20,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
8386,179,Delaware Valley,FWD,21,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Freedom
8522,179,Delaware Valley,G,23,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
8380,179,Delaware Valley,G,25,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
8390,179,Delaware Valley,FWD,34,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Freedom
8379,179,Delaware Valley,FWD,44,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Freedom
11123,18,Alfred,Guard,0,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
11122,18,Alfred,Guard,1,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
11127,18,Alfred,Guard,3,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
11129,18,Alfred,Guard,4,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
11134,18,Alfred,Guard,5,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
11132,18,Alfred,Guard,10,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
11133,18,Alfred,Forward,11,III,FORWARD,,FORWARD,0,2022-23,NY,Empire 8
11130,18,Alfred,Forward,12,III,FORWARD,,FORWARD,0,2022-23,NY,Empire 8
11128,18,Alfred,Guard,14,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
11125,18,Alfred,Guard,15,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
11124,18,Alfred,Guard,20,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
11131,18,Alfred,Guard,23,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
11126,18,Alfred,Guard,30,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
11136,18,Alfred,Guard,32,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
11135,18,Alfred,Forward,33,III,FORWARD,,FORWARD,0,2022-23,NY,Empire 8
8150,182,Denison,G,2,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8165,182,Denison,G,3,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8160,182,Denison,G,4,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8151,182,Denison,G,5,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8164,182,Denison,G,10,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8158,182,Denison,G,11,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8769,182,Denison,G,14,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8770,182,Denison,G,15,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8161,182,Denison,G,20,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8153,182,Denison,G,21,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8156,182,Denison,G,22,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8152,182,Denison,G,23,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8149,182,Denison,G,24,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8772,182,Denison,G,30,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8771,182,Denison,G,32,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8155,182,Denison,G,33,III,GUARD,,GUARD,0,2022-23,OH,NCAC
8163,182,Denison,F,34,III,FORWARD,,FORWARD,0,2022-23,OH,NCAC
8162,182,Denison,P,35,III,FORWARD,,FORWARD,0,2022-23,OH,NCAC
8391,182,Denison,P,40,III,FORWARD,,FORWARD,0,2022-23,OH,NCAC
8147,182,Denison,P,44,III,FORWARD,,FORWARD,0,2022-23,OH,NCAC
8085,190,Drew,Guard,2,III,GUARD,,GUARD,0,2022-23,NJ,Landmark
8089,190,Drew,Guard,3,III,GUARD,,GUARD,0,2022-23,NJ,Landmark
8093,190,Drew,Guard/Forward,4,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,NJ,Landmark
8096,190,Drew,Guard,5,III,GUARD,,GUARD,0,2022-23,NJ,Landmark
8088,190,Drew,Guard,10,III,GUARD,,GUARD,0,2022-23,NJ,Landmark
8099,190,Drew,Forward,11,III,FORWARD,,FORWARD,0,2022-23,NJ,Landmark
8098,190,Drew,Guard,12,III,GUARD,,GUARD,0,2022-23,NJ,Landmark
8090,190,Drew,Guard,13,III,GUARD,,GUARD,0,2022-23,NJ,Landmark
8094,190,Drew,Guard,15,III,GUARD,,GUARD,0,2022-23,NJ,Landmark
8100,190,Drew,Forward,20,III,FORWARD,,FORWARD,0,2022-23,NJ,Landmark
8097,190,Drew,Forward,22,III,FORWARD,,FORWARD,0,2022-23,NJ,Landmark
8091,190,Drew,Guard,23,III,GUARD,,GUARD,0,2022-23,NJ,Landmark
8092,190,Drew,Forward,25,III,FORWARD,,FORWARD,0,2022-23,NJ,Landmark
8101,190,Drew,Guard,33,III,GUARD,,GUARD,0,2022-23,NJ,Landmark
8095,190,Drew,Forward,42,III,FORWARD,,FORWARD,0,2022-23,NJ,Landmark
8086,190,Drew,Forward,50,III,FORWARD,,FORWARD,0,2022-23,NJ,Landmark
2873,192,Dubuque,Guard,1,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2870,192,Dubuque,Guard,2,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2649,192,Dubuque,Guard,3,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2869,192,Dubuque,Guard,4,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2639,192,Dubuque,Guard,5,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2867,192,Dubuque,Guard,10,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2632,192,Dubuque,Guard,11,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2629,192,Dubuque,Guard,12,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2875,192,Dubuque,Guard,13,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2622,192,Dubuque,Guard,14,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2624,192,Dubuque,Guard,15,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2648,192,Dubuque,Guard,20,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2871,192,Dubuque,Guard,21,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2643,192,Dubuque,Guard,22,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2636,192,Dubuque,Guard,24,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2631,192,Dubuque,Forward,25,III,FORWARD,,FORWARD,0,2022-23,IA,American Rivers
2647,192,Dubuque,Guard,30,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2634,192,Dubuque,Forward,31,III,FORWARD,,FORWARD,0,2022-23,IA,American Rivers
2876,192,Dubuque,Forward,32,III,FORWARD,,FORWARD,0,2022-23,IA,American Rivers
2866,192,Dubuque,Forward,33,III,FORWARD,,FORWARD,0,2022-23,IA,American Rivers
2638,192,Dubuque,Guard,34,III,GUARD,,GUARD,0,2022-23,IA,American Rivers
2645,192,Dubuque,Forward,35,III,FORWARD,,FORWARD,0,2022-23,IA,American Rivers
2874,192,Dubuque,Forward,41,III,FORWARD,,FORWARD,0,2022-23,IA,American Rivers
2868,192,Dubuque,Forward,42,III,FORWARD,,FORWARD,0,2022-23,IA,American Rivers
4988,195,Earlham,G,0,III,GUARD,,GUARD,0,2022-23,IN,HCAC
4985,195,Earlham,F,1,III,FORWARD,,FORWARD,0,2022-23,IN,HCAC
4987,195,Earlham,F,3,III,FORWARD,,FORWARD,0,2022-23,IN,HCAC
5176,195,Earlham,G/F,5,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,IN,HCAC
4986,195,Earlham,G,10,III,GUARD,,GUARD,0,2022-23,IN,HCAC
4983,195,Earlham,G,11,III,GUARD,,GUARD,0,2022-23,IN,HCAC
4982,195,Earlham,G,12,III,GUARD,,GUARD,0,2022-23,IN,HCAC
4990,195,Earlham,G,13,III,GUARD,,GUARD,0,2022-23,IN,HCAC
5172,195,Earlham,F,15,III,FORWARD,,FORWARD,0,2022-23,IN,HCAC
5175,195,Earlham,G,20,III,GUARD,,GUARD,0,2022-23,IN,HCAC
5174,195,Earlham,F,21,III,FORWARD,,FORWARD,0,2022-23,IN,HCAC
5171,195,Earlham,G,22,III,GUARD,,GUARD,0,2022-23,IN,HCAC
5173,195,Earlham,F,23,III,FORWARD,,FORWARD,0,2022-23,IN,HCAC
4984,195,Earlham,G,24,III,GUARD,,GUARD,0,2022-23,IN,HCAC
6863,20,DeSales,Forward,5,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Freedom
6859,20,DeSales,Guard,10,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
6860,20,DeSales,Guard,11,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
6855,20,DeSales,Forward,12,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Freedom
6857,20,DeSales,Guard,13,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
6854,20,DeSales,Guard,14,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
6853,20,DeSales,Forward,21,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Freedom
6848,20,DeSales,Guard/Forward,22,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,PA,MAC Freedom
6852,20,DeSales,Guard,23,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
6856,20,DeSales,Guard,24,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
6864,20,DeSales,Forward,25,III,FORWARD,,FORWARD,0,2022-23,PA,MAC Freedom
6851,20,DeSales,Guard,31,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
6858,20,DeSales,Guard,33,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
6862,20,DeSales,Guard/Forward,40,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,PA,MAC Freedom
6861,20,DeSales,Guard,42,III,GUARD,,GUARD,0,2022-23,PA,MAC Freedom
4280,200,Eastern Conn. St.,Guard,1,III,GUARD,,GUARD,0,2022-23,CT,Little East
4285,200,Eastern Conn. St.,Guard,2,III,GUARD,,GUARD,0,2022-23,CT,Little East
4281,200,Eastern Conn. St.,Guard,3,III,GUARD,,GUARD,0,2022-23,CT,Little East
4283,200,Eastern Conn. St.,Guard,4,III,GUARD,,GUARD,0,2022-23,CT,Little East
4284,200,Eastern Conn. St.,Guard,5,III,GUARD,,GUARD,0,2022-23,CT,Little East
4275,200,Eastern Conn. St.,Guard,11,III,GUARD,,GUARD,0,2022-23,CT,Little East
4274,200,Eastern Conn. St.,Guard,15,III,GUARD,,GUARD,0,2022-23,CT,Little East
4279,200,Eastern Conn. St.,Guard,21,III,GUARD,,GUARD,0,2022-23,CT,Little East
4277,200,Eastern Conn. St.,Forward,22,III,FORWARD,,FORWARD,0,2022-23,CT,Little East
4278,200,Eastern Conn. St.,Guard,23,III,GUARD,,GUARD,0,2022-23,CT,Little East
4273,200,Eastern Conn. St.,Forward,24,III,FORWARD,,FORWARD,0,2022-23,CT,Little East
4286,200,Eastern Conn. St.,Guard,25,III,GUARD,,GUARD,0,2022-23,CT,Little East
4276,200,Eastern Conn. St.,Forward,30,III,FORWARD,,FORWARD,0,2022-23,CT,Little East
4287,200,Eastern Conn. St.,Guard,32,III,GUARD,,GUARD,0,2022-23,CT,Little East
4282,200,Eastern Conn. St.,Forward,33,III,FORWARD,,FORWARD,0,2022-23,CT,Little East
4288,200,Eastern Conn. St.,Center,34,III,CENTER,,CENTER,0,2022-23,CT,Little East
14735,211,Elizabethtown,Guard,2,III,GUARD,,GUARD,0,2022-23,PA,Landmark
14722,211,Elizabethtown,Guard,3,III,GUARD,,GUARD,0,2022-23,PA,Landmark
14731,211,Elizabethtown,Guard,4,III,GUARD,,GUARD,0,2022-23,PA,Landmark
14732,211,Elizabethtown,Guard,5,III,GUARD,,GUARD,0,2022-23,PA,Landmark
14728,211,Elizabethtown,Guard,12,III,GUARD,,GUARD,0,2022-23,PA,Landmark
14724,211,Elizabethtown,Guard,13,III,GUARD,,GUARD,0,2022-23,PA,Landmark
14736,211,Elizabethtown,Guard,14,III,GUARD,,GUARD,0,2022-23,PA,Landmark
14723,211,Elizabethtown,Guard/Forward,20,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,PA,Landmark
14733,211,Elizabethtown,Center/Forward,24,III,FORWARD,CENTER,FORWARD/CENTER,0,2022-23,PA,Landmark
14727,211,Elizabethtown,Guard,25,III,GUARD,,GUARD,0,2022-23,PA,Landmark
14725,211,Elizabethtown,Center/Forward,30,III,FORWARD,CENTER,FORWARD/CENTER,0,2022-23,PA,Landmark
14734,211,Elizabethtown,Forward,31,III,FORWARD,,FORWARD,0,2022-23,PA,Landmark
14726,211,Elizabethtown,Guard,33,III,GUARD,,GUARD,0,2022-23,PA,Landmark
14730,211,Elizabethtown,Center,34,III,CENTER,,CENTER,0,2022-23,PA,Landmark
14729,211,Elizabethtown,Forward/Guard,35,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,PA,Landmark
8919,212,Elmhurst,Center,0,III,CENTER,,CENTER,0,2022-23,IL,CCIW
8930,212,Elmhurst,Guard,1,III,GUARD,,GUARD,0,2022-23,IL,CCIW
8935,212,Elmhurst,Guard,3,III,GUARD,,GUARD,0,2022-23,IL,CCIW
8937,212,Elmhurst,Guard,4,III,GUARD,,GUARD,0,2022-23,IL,CCIW
8914,212,Elmhurst,Guard,5,III,GUARD,,GUARD,0,2022-23,IL,CCIW
8929,212,Elmhurst,Guard,10,III,GUARD,,GUARD,0,2022-23,IL,CCIW
8924,212,Elmhurst,Guard,11,III,GUARD,,GUARD,0,2022-23,IL,CCIW
8922,212,Elmhurst,Guard,12,III,GUARD,,GUARD,0,2022-23,IL,CCIW
8938,212,Elmhurst,Guard,13,III,GUARD,,GUARD,0,2022-23,IL,CCIW
8940,212,Elmhurst,Forward,14,III,FORWARD,,FORWARD,0,2022-23,IL,CCIW
8927,212,Elmhurst,Guard,15,III,GUARD,,GUARD,0,2022-23,IL,CCIW
8918,212,Elmhurst,Guard,20,III,GUARD,,GUARD,0,2022-23,IL,CCIW
